Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,23
Ludacris,Southern Hospitality (Featuring Pharrell),53,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-Hop Drive,0.623,0.896,0,-4.719,1,0.247,0.035,0.0,0.0941,0.613,95.158,4cNhx6OO1XpvwT6xZnb83B,spotify:track:4cNhx6OO1XpvwT6xZnb83B,https://api.spotify.com/v1/tracks/4cNhx6OO1XpvwT6xZnb83B,https://api.spotify.com/v1/audio-analysis/4cNhx6OO1XpvwT6xZnb83B,300933,4,3
Chicocurlyhead,Modelo,47,[],Fresh Finds: Hip Hop,0.594,0.666,3,-5.237,0,0.211,0.565,0.0,0.0891,0.507,81.75,0w9QFO4qIQd2Mik73UFFzS,spotify:track:0w9QFO4qIQd2Mik73UFFzS,https://api.spotify.com/v1/tracks/0w9QFO4qIQd2Mik73UFFzS,https://api.spotify.com/v1/audio-analysis/0w9QFO4qIQd2Mik73UFFzS,160244,4,3
Sueco,PRIMADONA,61,['cali rap'],tear drop,0.819,0.699,8,-7.291,0,0.0469,0.0144,0.0,0.375,0.478,96.049,2mM2XCzLaXtiKbqfFqtZOh,spotify:track:2mM2XCzLaXtiKbqfFqtZOh,https://api.spotify.com/v1/tracks/2mM2XCzLaXtiKbqfFqtZOh,https://api.spotify.com/v1/audio-analysis/2mM2XCzLaXtiKbqfFqtZOh,114201,4,3
Jeezy,And Then What,33,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",I Love My Down South Classics,0.75,0.723,0,-5.452,1,0.231,0.00829,0.0,0.0588,0.747,170.006,317qDGm5cnD9ezTKVHRe69,spotify:track:317qDGm5cnD9ezTKVHRe69,https://api.spotify.com/v1/tracks/317qDGm5cnD9ezTKVHRe69,https://api.spotify.com/v1/audio-analysis/317qDGm5cnD9ezTKVHRe69,245480,4,3
Tino Sutra,TROY BOLTON,40,[],Fresh Finds: Hip Hop,0.774,0.674,2,-6.362,1,0.072,0.022,0.00323,0.0831,0.449,81.994,62fpf6w40yy6htlkrGWcXS,spotify:track:62fpf6w40yy6htlkrGWcXS,https://api.spotify.com/v1/tracks/62fpf6w40yy6htlkrGWcXS,https://api.spotify.com/v1/audio-analysis/62fpf6w40yy6htlkrGWcXS,140488,4,3
Bryson Tiller,Outta Time (feat. Drake),71,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",Signed XOXO,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,4SCnCPOUOUXUmCX2uHb3r7,spotify:track:4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/tracks/4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/audio-analysis/4SCnCPOUOUXUmCX2uHb3r7,198822,4,3
Filthy Gears,Magneto,18,['instrumental grime'],Grime Instrumentals,0.76,0.532,9,-9.246,1,0.0427,0.0112,0.715,0.119,0.139,140.079,1Vg4Gl3D6PIc8PBn8dqCqq,spotify:track:1Vg4Gl3D6PIc8PBn8dqCqq,https://api.spotify.com/v1/tracks/1Vg4Gl3D6PIc8PBn8dqCqq,https://api.spotify.com/v1/audio-analysis/1Vg4Gl3D6PIc8PBn8dqCqq,197221,4,3
NOROZ,אונייה,30,"['israeli hip hop', 'israeli trap']",היפ הופ ישראלי חדש,0.399,0.518,0,-6.844,0,0.0459,0.748,0.000732,0.137,0.164,98.011,3D1I77OAa3somVBGov0TRn,spotify:track:3D1I77OAa3somVBGov0TRn,https://api.spotify.com/v1/tracks/3D1I77OAa3somVBGov0TRn,https://api.spotify.com/v1/audio-analysis/3D1I77OAa3somVBGov0TRn,253312,4,3
Dilated Peoples,This Way,50,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'turntablism', 'west coast rap']",Hip-Hop Drive,0.51,0.863,4,-4.56,0,0.402,0.155,2.93e-06,0.375,0.628,85.599,1unbLw4cvR8za4YpHFWcN7,spotify:track:1unbLw4cvR8za4YpHFWcN7,https://api.spotify.com/v1/tracks/1unbLw4cvR8za4YpHFWcN7,https://api.spotify.com/v1/audio-analysis/1unbLw4cvR8za4YpHFWcN7,245827,4,3
Desto Dubb,Off Fashion,33,[],Westside Story,0.669,0.423,7,-10.472,0,0.206,0.0375,0.0,0.0826,0.382,191.05,4wlvc4V5kdA5Hjz24PAQ4Z,spotify:track:4wlvc4V5kdA5Hjz24PAQ4Z,https://api.spotify.com/v1/tracks/4wlvc4V5kdA5Hjz24PAQ4Z,https://api.spotify.com/v1/audio-analysis/4wlvc4V5kdA5Hjz24PAQ4Z,123144,4,3
SpotemGottem,Beat Box 3 (feat. DaBaby),82,"['florida rap', 'viral rap']",No Cap,0.853,0.426,1,-6.812,1,0.374,0.0765,0.0,0.104,0.201,160.051,6toQdWWc4noiOk3Eo5mVDS,spotify:track:6toQdWWc4noiOk3Eo5mVDS,https://api.spotify.com/v1/tracks/6toQdWWc4noiOk3Eo5mVDS,https://api.spotify.com/v1/audio-analysis/6toQdWWc4noiOk3Eo5mVDS,200424,4,3
Kari Faux,No Small Talk,42,"['alternative r&b', 'arkansas hip hop', 'escape room', 'indie r&b', 'multidisciplinary', 'trap queen']",Women of Hip-Hop,0.874,0.594,1,-7.561,1,0.21,0.000498,0.0,0.161,0.583,140.101,0TZLe9bk53zQpuq9cFK4YQ,spotify:track:0TZLe9bk53zQpuq9cFK4YQ,https://api.spotify.com/v1/tracks/0TZLe9bk53zQpuq9cFK4YQ,https://api.spotify.com/v1/audio-analysis/0TZLe9bk53zQpuq9cFK4YQ,181680,4,3
Bobby Sessions,Cog In The Machine,49,['dfw rap'],Mind Right,0.501,0.759,10,-6.92,0,0.296,0.0519,0.0,0.108,0.385,172.293,0eXWlSwrzgd7mtFZQr68LW,spotify:track:0eXWlSwrzgd7mtFZQr68LW,https://api.spotify.com/v1/tracks/0eXWlSwrzgd7mtFZQr68LW,https://api.spotify.com/v1/audio-analysis/0eXWlSwrzgd7mtFZQr68LW,224119,4,3
Taleban Dooda,More Than Average,48,['florida rap'],B.A.E.,0.774,0.645,10,-5.531,1,0.321,0.197,2.85e-06,0.22,0.415,76.552,3wYu6tOaq9QPAAKYEeqbQZ,spotify:track:3wYu6tOaq9QPAAKYEeqbQZ,https://api.spotify.com/v1/tracks/3wYu6tOaq9QPAAKYEeqbQZ,https://api.spotify.com/v1/audio-analysis/3wYu6tOaq9QPAAKYEeqbQZ,183286,4,3
Paul Grant,Connection - Remix,32,['lo-fi jazzhop'],Jazz Rap,0.737,0.634,3,-10.164,0,0.508,0.891,0.00011,0.11,0.496,179.706,3VKjKet2Tr9TRKyC6wJl8p,spotify:track:3VKjKet2Tr9TRKyC6wJl8p,https://api.spotify.com/v1/tracks/3VKjKet2Tr9TRKyC6wJl8p,https://api.spotify.com/v1/audio-analysis/3VKjKet2Tr9TRKyC6wJl8p,126667,4,3
Cold Hart,Decompose,33,"['dark trap', 'emo rap', 'sad rap', 'underground hip hop']",tear drop,0.66,0.692,6,-9.156,1,0.0364,0.0618,0.0112,0.0743,0.41,135.058,27CEjr4pHfwwC7Nk0YE1Vl,spotify:track:27CEjr4pHfwwC7Nk0YE1Vl,https://api.spotify.com/v1/tracks/27CEjr4pHfwwC7Nk0YE1Vl,https://api.spotify.com/v1/audio-analysis/27CEjr4pHfwwC7Nk0YE1Vl,187093,4,3
Cardi B,Up,90,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",Get Turnt,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,1XXimziG1uhM0eDNCZCrUl,spotify:track:1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/tracks/1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/audio-analysis/1XXimziG1uhM0eDNCZCrUl,156945,4,3
Cold Hart,Me and You,69,"['dark trap', 'emo rap', 'sad rap', 'underground hip hop']",tear drop,0.613,0.614,1,-7.235,1,0.0439,0.0143,0.0,0.094,0.198,93.984,3f1ChZHm6v4KdUaEW5y5qd,spotify:track:3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/tracks/3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/audio-analysis/3f1ChZHm6v4KdUaEW5y5qd,224813,4,3
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",76,"['detroit hip hop', 'hip hop', 'rap']",Hip-Hop Drive,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,1v7L65Lzy0j0vdpRjJewt1,spotify:track:1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,322227,4,3
Pooh Shiesty,Neighbors (feat. BIG30),74,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",No Cap,0.728,0.623,2,-8.066,1,0.305,0.0391,0.0,0.214,0.805,145.973,2xlOJSbScxrHHOmlNmILpD,spotify:track:2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/tracks/2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/audio-analysis/2xlOJSbScxrHHOmlNmILpD,171781,4,3
Grandmaster Flash & The Furious Five,The Message - Extended Version,50,"['bronx hip hop', 'electro', 'old school hip hop']",I Love My '80s Hip-Hop,0.947,0.626,1,-10.106,1,0.205,0.0227,3.37e-06,0.0853,0.724,100.6,5isA9icHWl2651hvfr1EOV,spotify:track:5isA9icHWl2651hvfr1EOV,https://api.spotify.com/v1/tracks/5isA9icHWl2651hvfr1EOV,https://api.spotify.com/v1/audio-analysis/5isA9icHWl2651hvfr1EOV,430013,4,3
Kool Moe Dee,No Respect,32,"['east coast hip hop', 'electro', 'gangster rap', 'harlem hip hop', 'hip hop', 'hip house', 'new jack swing', 'old school hip hop', 'rap']",Sample School,0.754,0.558,11,-10.605,0,0.3,0.0002,7.41e-05,0.0466,0.678,204.065,0kkb3Cs6V7oUuYuC8eOOC1,spotify:track:0kkb3Cs6V7oUuYuC8eOOC1,https://api.spotify.com/v1/tracks/0kkb3Cs6V7oUuYuC8eOOC1,https://api.spotify.com/v1/audio-analysis/0kkb3Cs6V7oUuYuC8eOOC1,324000,4,3
Rammellzee,Beat Bop - Edit,32,['afrofuturism'],I Love My '80s Hip-Hop,0.813,0.45,9,-14.59,0,0.349,0.441,0.0,0.31,0.827,90.859,7vvuBvw121GTG6JH9IMDaS,spotify:track:7vvuBvw121GTG6JH9IMDaS,https://api.spotify.com/v1/tracks/7vvuBvw121GTG6JH9IMDaS,https://api.spotify.com/v1/audio-analysis/7vvuBvw121GTG6JH9IMDaS,370533,4,3
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),80,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",No Cap,0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,1TZv3bujNaYz646eezRE91,spotify:track:1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/tracks/1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/audio-analysis/1TZv3bujNaYz646eezRE91,339506,4,3
Nubiyan Twist,Figure Numatic,50,"['indie jazz', 'indie soul', 'uk contemporary jazz']",Jazz Rap,0.76,0.675,5,-6.276,1,0.0745,0.189,0.0203,0.109,0.417,97.021,3cC4TINErPyxCWtSN9w32h,spotify:track:3cC4TINErPyxCWtSN9w32h,https://api.spotify.com/v1/tracks/3cC4TINErPyxCWtSN9w32h,https://api.spotify.com/v1/audio-analysis/3cC4TINErPyxCWtSN9w32h,370611,4,3
Das EFX,They Want EFX,2,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",I Love My '90s Hip-Hop,0.886,0.534,5,-10.407,0,0.302,0.0848,0.0,0.0848,0.611,98.856,79KACHlZpJE0aZUjSbcGqF,spotify:track:79KACHlZpJE0aZUjSbcGqF,https://api.spotify.com/v1/tracks/79KACHlZpJE0aZUjSbcGqF,https://api.spotify.com/v1/audio-analysis/79KACHlZpJE0aZUjSbcGqF,221093,4,3
Snoop Dogg,Gin And Juice (feat. Dat Nigga Daz),74,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",I Love My '90s Hip-Hop,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,7sPt2cfrg7DrVP52zfvS1i,spotify:track:7sPt2cfrg7DrVP52zfvS1i,https://api.spotify.com/v1/tracks/7sPt2cfrg7DrVP52zfvS1i,https://api.spotify.com/v1/audio-analysis/7sPt2cfrg7DrVP52zfvS1i,211493,4,3
Maliibu Miitch,I Like What I Like,5,"['escape room', 'trap queen']",Feelin' Myself,0.94,0.471,1,-8.006,0,0.228,0.248,8.57e-06,0.0859,0.613,134.009,6hZXsWyRgRLcBzjAQfQTQD,spotify:track:6hZXsWyRgRLcBzjAQfQTQD,https://api.spotify.com/v1/tracks/6hZXsWyRgRLcBzjAQfQTQD,https://api.spotify.com/v1/audio-analysis/6hZXsWyRgRLcBzjAQfQTQD,147686,4,3
Lil Durk,Love You Too (feat. Kehlani),55,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",Signed XOXO,0.384,0.82,5,-3.928,0,0.201,0.397,0.0,0.114,0.441,90.712,7EqKpYaxDbPrzSCIdAAUDF,spotify:track:7EqKpYaxDbPrzSCIdAAUDF,https://api.spotify.com/v1/tracks/7EqKpYaxDbPrzSCIdAAUDF,https://api.spotify.com/v1/audio-analysis/7EqKpYaxDbPrzSCIdAAUDF,178605,4,3
ODB,Brooklyn Zoo,1,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",I Love My '90s Hip-Hop,0.547,0.764,2,-6.804,1,0.595,0.42,0.0,0.222,0.551,182.956,2zQgBpuyd572tm2uy9deCt,spotify:track:2zQgBpuyd572tm2uy9deCt,https://api.spotify.com/v1/tracks/2zQgBpuyd572tm2uy9deCt,https://api.spotify.com/v1/audio-analysis/2zQgBpuyd572tm2uy9deCt,228760,4,3
Hadag Nahash,עוד יהיה טוב,24,"['israeli hip hop', 'jewish hip hop']",This Is הדג נחש,0.719,0.906,6,-5.56,0,0.0797,0.0587,0.00044,0.291,0.55,108.998,6T1igGd69GiLmcAwKGcAeR,spotify:track:6T1igGd69GiLmcAwKGcAeR,https://api.spotify.com/v1/tracks/6T1igGd69GiLmcAwKGcAeR,https://api.spotify.com/v1/audio-analysis/6T1igGd69GiLmcAwKGcAeR,211178,4,3
Smokepurpp,Prom Queen,58,"['dark trap', 'melodic rap', 'meme rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",Beats & Rhymes,0.889,0.624,1,-3.589,1,0.132,0.00225,0.0,0.0926,0.311,78.019,6b4F3Ld8xJGX5kxd8NLKuU,spotify:track:6b4F3Ld8xJGX5kxd8NLKuU,https://api.spotify.com/v1/tracks/6b4F3Ld8xJGX5kxd8NLKuU,https://api.spotify.com/v1/audio-analysis/6b4F3Ld8xJGX5kxd8NLKuU,110795,4,3
Rubi Rose,Whole Lotta Liquor (feat. Future & PARTYNEXTDOOR),57,['pop r&b'],B.A.E.,0.82,0.417,5,-10.209,0,0.305,0.3,0.000193,0.108,0.502,125.043,1EWa3LGA6yaC6Bq2iUA72a,spotify:track:1EWa3LGA6yaC6Bq2iUA72a,https://api.spotify.com/v1/tracks/1EWa3LGA6yaC6Bq2iUA72a,https://api.spotify.com/v1/audio-analysis/1EWa3LGA6yaC6Bq2iUA72a,177467,4,3
Rexx Life Raj,State of Mind,40,"['alternative r&b', 'cali rap', 'trap soul', 'underground hip hop']",Mellow Bars,0.754,0.473,11,-8.884,0,0.4,0.276,2.18e-06,0.0872,0.148,143.87,5tLIFeK9bAk06o5WnNrbUq,spotify:track:5tLIFeK9bAk06o5WnNrbUq,https://api.spotify.com/v1/tracks/5tLIFeK9bAk06o5WnNrbUq,https://api.spotify.com/v1/audio-analysis/5tLIFeK9bAk06o5WnNrbUq,206759,4,3
Morray,That’s On God,54,[],No Cap,0.788,0.456,7,-8.575,0,0.0691,0.469,0.0,0.146,0.424,136.05,25KfSi5ncK8FkWcpKegyVZ,spotify:track:25KfSi5ncK8FkWcpKegyVZ,https://api.spotify.com/v1/tracks/25KfSi5ncK8FkWcpKegyVZ,https://api.spotify.com/v1/audio-analysis/25KfSi5ncK8FkWcpKegyVZ,138040,4,3
ODB,Shimmy Shimmy Ya,68,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Gold School,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,3ABG1UQTk0eLYUAeWkmfMi,spotify:track:3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/tracks/3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/audio-analysis/3ABG1UQTk0eLYUAeWkmfMi,161400,4,3
Cordae,More Life (feat. Q Tip),64,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Mellow Bars,0.573,0.571,6,-6.943,1,0.558,0.343,2.09e-06,0.145,0.347,82.585,4vTfXktjuhBSvPlf17xcxZ,spotify:track:4vTfXktjuhBSvPlf17xcxZ,https://api.spotify.com/v1/tracks/4vTfXktjuhBSvPlf17xcxZ,https://api.spotify.com/v1/audio-analysis/4vTfXktjuhBSvPlf17xcxZ,191033,4,3
Saweetie,Tap In,77,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",Beast Mode Hip-Hop,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,4Hpib09wXgD84w4uwTPnYD,spotify:track:4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/tracks/4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/audio-analysis/4Hpib09wXgD84w4uwTPnYD,139413,4,3
JayDaYoungan,Spot Em,52,"['melodic rap', 'southern hip hop', 'trap']",Out The Mud,0.653,0.628,5,-8.446,0,0.382,0.212,0.0,0.0945,0.809,164.861,6UtIYetqvh6lJcAjUyVsCB,spotify:track:6UtIYetqvh6lJcAjUyVsCB,https://api.spotify.com/v1/tracks/6UtIYetqvh6lJcAjUyVsCB,https://api.spotify.com/v1/audio-analysis/6UtIYetqvh6lJcAjUyVsCB,170917,4,3
Cohen,Parash Boded,28,"['israeli hip hop', 'israeli trap']",This Is רביד פלוטניק,0.517,0.556,0,-9.833,0,0.0709,0.454,0.0,0.207,0.466,78.89,2VxqDViRwcT7vrSB2wiTK6,spotify:track:2VxqDViRwcT7vrSB2wiTK6,https://api.spotify.com/v1/tracks/2VxqDViRwcT7vrSB2wiTK6,https://api.spotify.com/v1/audio-analysis/2VxqDViRwcT7vrSB2wiTK6,186901,4,3
The Primeridian,Jigsaw,32,['underground boom bap'],Jazz Rap,0.802,0.877,1,-6.477,1,0.247,0.117,0.0,0.484,0.54,94.2,1sjMm42W6sjPOMrwGzj9h0,spotify:track:1sjMm42W6sjPOMrwGzj9h0,https://api.spotify.com/v1/tracks/1sjMm42W6sjPOMrwGzj9h0,https://api.spotify.com/v1/audio-analysis/1sjMm42W6sjPOMrwGzj9h0,252200,4,3
Action Bronson,Mongolia [Feat. Hologram & Meyhem Lauren],46,"['alternative hip hop', 'east coast hip hop', 'escape room', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'underground hip hop']",Spilled Ink,0.563,0.809,6,-5.678,1,0.326,0.452,1.76e-05,0.214,0.691,80.524,7H9uaNiV7i4gP8TbKqIisz,spotify:track:7H9uaNiV7i4gP8TbKqIisz,https://api.spotify.com/v1/tracks/7H9uaNiV7i4gP8TbKqIisz,https://api.spotify.com/v1/audio-analysis/7H9uaNiV7i4gP8TbKqIisz,172040,4,3
Black Thought,State Prisoner,39,"['alternative hip hop', 'boom bap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop']",Spilled Ink,0.479,0.891,1,-5.067,1,0.392,0.0895,4.79e-06,0.358,0.699,165.428,2GOaOOc8ROBp9O1ob9AsCr,spotify:track:2GOaOOc8ROBp9O1ob9AsCr,https://api.spotify.com/v1/tracks/2GOaOOc8ROBp9O1ob9AsCr,https://api.spotify.com/v1/audio-analysis/2GOaOOc8ROBp9O1ob9AsCr,178086,4,3
Eyez,Car Bars,38,"['grime', 'uk hip hop']",Grime Shutdown,0.679,0.763,1,-4.179,1,0.538,0.372,0.0,0.327,0.664,143.912,6foJwQgQ7K2qKRsjZ2jpEh,spotify:track:6foJwQgQ7K2qKRsjZ2jpEh,https://api.spotify.com/v1/tracks/6foJwQgQ7K2qKRsjZ2jpEh,https://api.spotify.com/v1/audio-analysis/6foJwQgQ7K2qKRsjZ2jpEh,178741,4,3
Curren$y,Scottie Pippens (feat. Freddie Gibbs),2,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",Spilled Ink,0.384,0.908,10,-5.517,0,0.325,0.0762,0.0,0.328,0.67,84.29,19O7OqzwiT0U5DKec68WJR,spotify:track:19O7OqzwiT0U5DKec68WJR,https://api.spotify.com/v1/tracks/19O7OqzwiT0U5DKec68WJR,https://api.spotify.com/v1/audio-analysis/19O7OqzwiT0U5DKec68WJR,187238,4,3
B.G.,Bling Bling,53,"['deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'rap', 'southern hip hop', 'trap']",Gold School,0.868,0.964,2,-3.72,1,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,5q186AzhWeOEoFnApajHgR,spotify:track:5q186AzhWeOEoFnApajHgR,https://api.spotify.com/v1/tracks/5q186AzhWeOEoFnApajHgR,https://api.spotify.com/v1/audio-analysis/5q186AzhWeOEoFnApajHgR,312960,4,3
Lil Wayne,A Milli,64,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",I Love My Down South Classics,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,3uqinR4FCjLv28bkrTdNX5,spotify:track:3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/tracks/3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/audio-analysis/3uqinR4FCjLv28bkrTdNX5,221840,4,3
DJ Q,Sonic,12,"['bass house', 'bassline', 'instrumental grime', 'speed garage', 'uk garage', 'ukg revival']",Grime Instrumentals,0.649,0.842,8,-4.146,1,0.161,0.00974,0.00199,0.0464,0.651,103.806,0gucNAQzfrMapgyVJnLrwz,spotify:track:0gucNAQzfrMapgyVJnLrwz,https://api.spotify.com/v1/tracks/0gucNAQzfrMapgyVJnLrwz,https://api.spotify.com/v1/audio-analysis/0gucNAQzfrMapgyVJnLrwz,242000,3,3
M-Beat,Incredible,54,"['drum and bass', 'hardcore techno', 'jungle', 'ragga jungle', 'uk garage']",Homage,0.807,0.903,4,-11.09,1,0.113,0.211,3.13e-06,0.0565,0.94,165.034,2Q9F3D53QeclwbsY24cuxO,spotify:track:2Q9F3D53QeclwbsY24cuxO,https://api.spotify.com/v1/tracks/2Q9F3D53QeclwbsY24cuxO,https://api.spotify.com/v1/audio-analysis/2Q9F3D53QeclwbsY24cuxO,269867,4,3
2t,עכשיו אני למעלה,21,['israeli hip hop'],היפ הופ ישראלי חדש,0.809,0.439,10,-13.578,0,0.394,0.392,0.0,0.107,0.648,129.892,0jXgtsga63wr6j5KbbeEvd,spotify:track:0jXgtsga63wr6j5KbbeEvd,https://api.spotify.com/v1/tracks/0jXgtsga63wr6j5KbbeEvd,https://api.spotify.com/v1/audio-analysis/0jXgtsga63wr6j5KbbeEvd,222942,4,3
Lil Tjay,Calling My Phone,89,"['brooklyn drill', 'melodic rap', 'nyc rap']",Beats & Rhymes,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,4,3
Digital Underground,The Humpty Dance,65,"['conscious hip hop', 'funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'rap', 'west coast rap']",I Love My '90s Hip-Hop,0.813,0.693,10,-8.0,0,0.266,0.0341,0.0,0.121,0.618,103.508,3OcQkcvTcohs8vO8Rd3sKF,spotify:track:3OcQkcvTcohs8vO8Rd3sKF,https://api.spotify.com/v1/tracks/3OcQkcvTcohs8vO8Rd3sKF,https://api.spotify.com/v1/audio-analysis/3OcQkcvTcohs8vO8Rd3sKF,391693,4,3
Russ,Give Up,54,"['hawaiian hip hop', 'pop rap', 'rap']",Mellow Bars,0.865,0.457,11,-11.294,1,0.29,0.344,7.23e-05,0.0767,0.465,143.916,0BST0Q3OayjAIzG3MHOcy0,spotify:track:0BST0Q3OayjAIzG3MHOcy0,https://api.spotify.com/v1/tracks/0BST0Q3OayjAIzG3MHOcy0,https://api.spotify.com/v1/audio-analysis/0BST0Q3OayjAIzG3MHOcy0,153333,4,3
Sleepy Hallow,2 Sauce,68,"['brooklyn drill', 'nyc rap']",Out The Mud,0.853,0.576,10,-6.264,0,0.173,0.739,0.0,0.109,0.692,139.999,2JzX9cvgywUC1hDfoMGYRK,spotify:track:2JzX9cvgywUC1hDfoMGYRK,https://api.spotify.com/v1/tracks/2JzX9cvgywUC1hDfoMGYRK,https://api.spotify.com/v1/audio-analysis/2JzX9cvgywUC1hDfoMGYRK,188572,4,3
Aretha Franklin,Respect,73,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",Sample School,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,7s25THrKz86DM225dOYwnr,spotify:track:7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr,147600,4,3
Mis-Teeq,Why? - UK Garage MC Radio Edit,47,"['bubblegum dance', 'europop', 'girl group', 'uk garage']",Homage,0.828,0.674,10,-7.346,0,0.279,0.158,0.000123,0.0272,0.972,129.94,1dHLyXaqQDLxH4IyZ3NgdN,spotify:track:1dHLyXaqQDLxH4IyZ3NgdN,https://api.spotify.com/v1/tracks/1dHLyXaqQDLxH4IyZ3NgdN,https://api.spotify.com/v1/audio-analysis/1dHLyXaqQDLxH4IyZ3NgdN,200907,4,3
City Girls,Twerkulator,0,"['dance pop', 'pop', 'pop rap', 'r&b', 'scam rap', 'trap queen']",Who We Be,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,2Ty7EDf9XLYzEUqEIwJfDC,spotify:track:2Ty7EDf9XLYzEUqEIwJfDC,https://api.spotify.com/v1/tracks/2Ty7EDf9XLYzEUqEIwJfDC,https://api.spotify.com/v1/audio-analysis/2Ty7EDf9XLYzEUqEIwJfDC,138542,4,3
